order_id,product_weight_g
3049,1804.0
2149,755.0
5832,238.0
5808,664.0
3444,2106.0
3615,1386.0
3061,132.0
2996,470.0
1731,897.0
5659,199.0
5528,792.0
1653,1195.0
4012,924.0
5878,2037.0
3585,509.0
584,1849.0
2476,1369.0
3527,1031.0
4327,398.0
3032,1344.0
5704,1730.0
132,1585.0
663,219.0
3430,1588.0
3970,716.0
5891,797.0
2869,1704.0
1778,677.0
4337,1930.0
3796,844.0
1072,2230.0
2874,155.0
5590,1237.0
2219,520.0
2297,1129.0
4766,1291.0
1497,355.0
1461,73.0
4087,1746.0
5560,116.0
3382,1154.0
1293,1108.0
3757,1668.0
6,613.0
5501,1372.0
793,1327.0
605,632.0
2120,2721.0
208,1002.0
4275,2565.0
3058,285.0
1044,1545.0
5141,653.0
2469,1265.0
2191,259.0
2917,1237.0
4046,3141.0
3646,1020.0
445,1703.0
3668,3141.0
2129,1936.0
3374,3463.0
4287,1044.0
3903,364.0
2881,1020.0
3011,799.0
2702,693.0
5949,1224.0
2377,2811.0
5565,3907.0
4188,577.0
3234,1309.0
546,832.0
2755,561.0
1181,560.0
1376,1275.0
4831,1174.0
3884,1002.0
4454,1724.0
2414,3536.0
3109,1809.0
1373,2698.0
5991,594.0
1189,487.0
5286,1028.0
2803,418.0
2558,95.0
5234,732.0
2100,1116.0
4670,1096.0
4621,832.0
4579,2088.0
403,1640.0
2645,2621.0
1055,2751.0
549,121.0
3400,1186.0
5136,886.0
2990,1914.0
2149,2125.0
3667,1608.0
3211,2394.0
1609,1848.0
505,202.0
5860,898.0
1762,1830.0
1723,1794.0
4104,378.0
5075,95.0
786,2159.0
1155,1454.0
1924,988.0
5070,347.0
782,206.0
4564,1060.0
3503,381.0
1870,2712.0
908,500.0
3819,3817.0
3621,206.0
3119,2210.0
2703,613.0
2479,618.0
4826,1169.0
3982,1882.0
5128,1689.0
2635,876.0
818,83.0
3109,257.0
453,362.0
3921,478.0
5017,834.0
3918,272.0
2834,735.0
4546,748.0
1074,889.0
2042,145.0
68,37.0
85,3289.0
1898,1269.0
1191,1058.0
1388,764.0
3414,1623.0
1824,2778.0
5004,349.0
4147,559.0
4410,786.0
1310,104.0
2994,270.0
1692,999.0
833,745.0
4585,1326.0
3697,1873.0
5948,1192.0
5030,1459.0
3164,1214.0
274,763.0
5560,890.0
2919,508.0
3367,213.0
1811,1305.0
721,1268.0
2695,392.0
1825,855.0
575,614.0
1688,1554.0
3262,1250.0
3973,1008.0
1924,1170.0
5330,811.0
3147,2069.0
3123,947.0
3429,1456.0
4796,714.0
5642,466.0
3435,1181.0
5964,3525.0
4170,1561.0
3405,1152.0
4508,2139.0
3232,2128.0
134,379.0
4749,769.0
4983,1123.0
4548,1255.0
4213,1846.0
2672,1933.0
1336,632.0
2777,2974.0
5228,2217.0
3359,674.0
2076,1475.0
4294,84.0
3911,1874.0
3146,1810.0
435,2070.0
5113,1092.0
607,604.0
5504,845.0
3760,1848.0
5634,801.0
5567,1230.0
990,630.0
775,2285.0
2609,784.0
2367,3749.0
2986,1354.0
4090,1184.0
2527,1804.0
2074,994.0
1791,1965.0
738,1734.0
5980,782.0
510,4120.0
3754,116.0
4085,5240.0
1942,355.0
5862,749.0
5508,589.0
724,758.0
4574,1280.0
5177,857.0
5336,965.0
3614,1334.0
2947,439.0
901,1651.0
1917,307.0
713,908.0
5258,77.0
1141,1839.0
4254,1040.0
2945,1791.0
46,1378.0
66,971.0
3291,2058.0
1141,2742.0
1700,752.0
1183,715.0
3172,1306.0
1592,307.0
795,179.0
604,1378.0
3482,672.0
3359,487.0
2519,423.0
2894,683.0
1446,139.0
4465,3593.0
3602,250.0
1341,426.0
3446,781.0
4789,687.0
3433,1767.0
351,508.0
1895,2089.0
212,512.0
365,1622.0
17,983.0
4688,305.0
1473,829.0
5599,417.0
5971,1479.0
4251,492.0
2759,2476.0
2567,1925.0
3967,663.0
5086,949.0
475,1131.0
3254,1529.0
24,1171.0
3333,437.0
2337,2003.0
2401,882.0
1126,131.0
5413,964.0
1384,1848.0
5584,765.0
4343,2485.0
4950,1916.0
1745,2653.0
4373,2725.0
3618,1039.0
4889,2339.0
2834,1734.0
1167,908.0
3424,724.0
1544,484.0
454,161.0
3620,2847.0
3628,1319.0
4059,2182.0
577,1497.0
1011,529.0
423,1145.0
1641,1138.0
3842,2102.0
65,1760.0
4685,1947.0
5209,1809.0
3883,1601.0
464,1412.0
5320,878.0
142,2719.0
1826,2411.0
5225,862.0
4133,469.0
3833,3774.0
4011,1363.0
5954,2453.0
5625,1391.0
3852,240.0
823,433.0
5848,1099.0
2371,1067.0
4335,3108.0
7,430.0
1416,1163.0
482,172.0
1152,2768.0
2519,2067.0
1610,800.0
3694,432.0
2792,1598.0
3470,1541.0
4630,1292.0
592,1793.0
2615,4302.0
3777,806.0
3380,426.0
5170,867.0
1069,2053.0
5639,205.0
2414,502.0
576,854.0
3836,811.0
3448,1295.0
16,464.0
4275,1724.0
1279,972.0
3784,621.0
2762,1272.0
5359,4866.0
2991,1075.0
747,221.0
842,2507.0
4570,1110.0
4311,2307.0
3568,1056.0
82,1032.0
1798,2038.0
1886,2983.0
5026,396.0
388,566.0
2258,2512.0
5139,320.0
4825,1349.0
5996,1192.0
1622,1370.0
2702,2267.0
4731,1374.0
1286,880.0
3421,810.0
3358,930.0
524,2147.0
5064,680.0
1419,507.0
5316,181.0
4335,3096.0
4927,1183.0
184,594.0
123,2271.0
285,934.0
2712,1868.0
4835,3937.0
4438,1563.0
799,593.0
1891,1216.0
3468,2041.0
5012,1228.0
3060,1828.0
5168,799.0
5637,877.0
1333,150.0
1719,521.0
5536,1892.0
5915,1314.0
899,1059.0
228,256.0
3293,2797.0
5033,517.0
1723,1801.0
133,696.0
3108,2051.0
604,1247.0
635,1846.0
1949,1064.0
3098,1038.0
1039,1791.0
1797,307.0
3008,1835.0
1003,2287.0
2348,218.0
5520,3809.0
3926,664.0
589,2039.0
3045,3070.0
3810,1018.0
5499,2671.0
5675,67.0
2269,993.0
3379,160.0
5702,1888.0
2620,1217.0
2025,1431.0
1653,464.0
5601,364.0
4219,537.0
1168,881.0
3689,3471.0
5491,1349.0
3504,1277.0
1298,808.0
3798,540.0
3,339.0
3273,3373.0
3673,877.0
1075,1138.0
1926,4340.0
3197,359.0
5538,744.0
5000,2565.0
155,1280.0
5081,109.0
2428,1661.0
1750,970.0
4324,785.0
999,1385.0
5343,271.0
1496,4306.0
1707,1479.0
3699,1790.0
4693,1101.0
5471,696.0
4009,1342.0
4169,616.0
5549,217.0
2691,547.0
1128,2032.0
160,271.0
4701,91.0
1566,799.0
5040,1248.0
5516,5393.0
3234,543.0
900,425.0
1964,875.0
4226,853.0
2713,522.0
3786,1480.0
1485,727.0
2530,98.0
4011,822.0
991,1711.0
1672,864.0
3847,690.0
4210,689.0
3099,1421.0
4029,1373.0
2286,465.0
3383,1552.0
4315,439.0
1403,1234.0
3451,2090.0
1601,1559.0
2576,840.0
1009,1568.0
2455,1855.0
4317,921.0
5761,424.0
1080,1312.0
4952,713.0
1977,366.0
4918,1061.0
5183,330.0
2829,2666.0
367,585.0
900,689.0
1685,810.0
5431,607.0
1304,48.0
4230,2324.0
1926,485.0
1332,432.0
2512,2168.0
385,624.0
393,545.0
5166,1438.0
2807,780.0
915,1166.0
1413,698.0
4504,1916.0
3185,1416.0
2670,997.0
524,686.0
1920,1518.0
2541,459.0
2966,668.0
1139,524.0
5613,1182.0
5202,1259.0
2627,685.0
5450,577.0
1153,467.0
4739,3747.0
1855,452.0
5295,864.0
3239,424.0
1807,901.0
829,749.0
407,784.0
4535,3068.0
3184,977.0
2212,470.0
5536,1316.0
3677,741.0
4057,3071.0
1533,1873.0
4124,770.0
200,2172.0
4718,1416.0
5887,601.0
328,1772.0
4066,962.0
1604,2432.0
516,1579.0
1183,2459.0
3516,537.0
52,858.0
5265,707.0
3223,898.0
4075,708.0
4161,1117.0
632,381.0
888,385.0
5197,1628.0
789,428.0
2407,1620.0
2059,1229.0
5852,376.0
3960,214.0
179,406.0
2713,233.0
5842,657.0
3518,394.0
2452,1561.0
2860,134.0
4265,1612.0
2230,1275.0
2294,1217.0
2921,1013.0
5747,255.0
5234,3138.0
3534,2969.0
5187,645.0
340,252.0
382,1307.0
3306,754.0
1255,500.0
1165,667.0
4565,679.0
783,1058.0
5544,1393.0
3922,140.0
5515,854.0
1098,1604.0
301,1715.0
3914,369.0
1534,770.0
1685,1430.0
3306,2199.0
4142,1834.0
979,1551.0
5110,1968.0
4339,723.0
5017,547.0
5326,1168.0
5747,1218.0
4540,2588.0
1340,1820.0
2813,604.0
3574,2614.0
5554,524.0
3974,1266.0
113,876.0
1333,2317.0
1869,966.0
3150,955.0
5812,1344.0
2906,1512.0
4803,2279.0
5213,541.0
4404,1140.0
3427,214.0
2650,1096.0
5037,647.0
868,1497.0
40,1894.0
624,849.0
5961,448.0
213,1577.0
140,2786.0
4782,1360.0
3518,84.0
4416,2523.0
1061,771.0
1644,661.0
640,3012.0
3358,389.0
2985,1474.0
4453,1104.0
341,1817.0
2710,673.0
4752,536.0
4150,443.0
1954,1140.0
2188,726.0
2492,908.0
5364,1255.0
1621,2711.0
4164,1528.0
2579,713.0
2395,2093.0
3644,1867.0
4609,1761.0
2186,1421.0
538,2239.0
5177,2401.0
1438,2485.0
2313,782.0
4292,1256.0
2361,1034.0
5809,1288.0
721,942.0
4066,1116.0
1266,187.0
4902,1147.0
5460,635.0
2596,1709.0
5310,2597.0
5804,1062.0
700,2167.0
1171,783.0
252,2242.0
4907,1063.0
2263,2093.0
319,922.0
5846,664.0
59,938.0
1122,1500.0
4920,1063.0
5845,1608.0
3567,1410.0
5996,817.0
3937,428.0
2221,4436.0
4813,1425.0
2543,537.0
3082,1331.0
704,862.0
5046,754.0
3186,347.0
5276,2205.0
1615,1425.0
5597,3109.0
5328,1610.0
4566,793.0
3979,460.0
2523,1041.0
2512,1838.0
709,839.0
3228,2004.0
312,1397.0
922,763.0
423,722.0
4856,239.0
18,1508.0
5362,771.0
4670,1000.0
1745,569.0
5508,415.0
3214,2483.0
1835,378.0
3456,1870.0
5807,730.0
2954,1217.0
3099,1313.0
5971,683.0
3326,3062.0
1266,2106.0
1147,592.0
3954,422.0
1664,1619.0
3891,454.0
3251,1022.0
4829,980.0
1796,801.0
446,2299.0
5592,1228.0
5494,4050.0
5858,1493.0
1933,910.0
623,167.0
3249,574.0
4348,1718.0
5308,1148.0
4213,350.0
4574,991.0
5658,984.0
4051,767.0
134,390.0
5627,1957.0
4593,164.0
4100,1094.0
2324,610.0
2176,2608.0
2789,543.0
3281,913.0
4985,537.0
4204,971.0
835,1334.0
4264,3566.0
1082,1718.0
3923,392.0
922,1603.0
3733,1199.0
323,1469.0
4340,69.0
5652,1805.0
1734,522.0
3507,280.0
3615,1353.0
4366,378.0
1159,337.0
205,986.0
621,359.0
213,1344.0
3745,347.0
972,476.0
4704,420.0
60,1952.0
1695,1899.0
3087,1374.0
2347,1018.0
4334,519.0
5218,819.0
5595,1908.0
1537,764.0
1510,2384.0
1507,1571.0
3534,2043.0
4113,256.0
1543,3462.0
2233,191.0
687,589.0
2925,2518.0
4320,574.0
1069,1209.0
3,759.0
2827,2002.0
5575,1068.0
5574,1487.0
4552,767.0
5353,824.0
1880,1640.0
4123,2647.0
3415,420.0
1066,492.0
82,1808.0
5308,409.0
5804,182.0
5046,908.0
1644,227.0
768,2451.0
4324,257.0
4255,3339.0
2812,1048.0
1306,645.0
1520,63.0
3554,1638.0
3747,1120.0
4855,985.0
1532,1599.0
1110,617.0
1960,279.0
520,418.0
4094,2952.0
4938,1990.0
3731,126.0
4606,1828.0
3027,263.0
910,738.0
5064,1380.0
142,284.0
2677,1569.0
4428,1352.0
2581,645.0
2692,1774.0
5686,2281.0
3313,3018.0
643,739.0
5946,845.0
4463,4269.0
416,1186.0
4123,1268.0
2586,1699.0
2376,649.0
2181,595.0
3967,1187.0
2708,765.0
248,2683.0
3570,376.0
5001,3797.0
766,492.0
471,824.0
4786,512.0
517,1997.0
4607,1955.0
859,723.0
1682,1442.0
4091,884.0
2028,223.0
198,1533.0
5493,505.0
5550,84.0
2737,1675.0
406,767.0
5099,725.0
3496,570.0
2815,949.0
2079,1966.0
1979,946.0
4928,368.0
751,96.0
2123,930.0
2153,1983.0
3167,3127.0
1939,925.0
5727,1222.0
5622,1639.0
136,681.0
226,1976.0
709,1751.0
5783,1264.0
104,1746.0
4456,1898.0
834,907.0
560,1867.0
3664,1305.0
1648,850.0
3775,365.0
5576,945.0
1345,829.0
1455,129.0
3537,2061.0
28,2473.0
1908,1163.0
4064,1320.0
582,4628.0
934,1289.0
408,317.0
3486,2205.0
376,1469.0
4324,954.0
4637,916.0
842,1855.0
739,2111.0
1547,974.0
5834,878.0
4077,202.0
1053,852.0
4177,838.0
2962,1474.0
3015,1244.0
5477,902.0
634,214.0
4153,727.0
250,1312.0
389,860.0
1243,1018.0
1061,1115.0
2655,1165.0
4830,133.0
613,2216.0
4439,2102.0
3203,911.0
5088,520.0
472,1047.0
5980,482.0
5783,2454.0
1333,1080.0
886,2899.0
1117,1417.0
5125,1833.0
3969,879.0
4563,376.0
2594,1177.0
1461,725.0
1884,481.0
1178,2696.0
3908,713.0
1458,845.0
1323,234.0
5009,289.0
1780,2082.0
1819,1369.0
2684,749.0
2262,804.0
4745,597.0
404,3890.0
1542,1515.0
2412,405.0
921,2223.0
2570,361.0
1682,1111.0
2274,161.0
808,1267.0
1087,679.0
1669,1720.0
3650,608.0
1996,482.0
386,653.0
1255,1975.0
695,1438.0
3779,1379.0
3999,152.0
1096,836.0
5905,1214.0
5593,931.0
2532,515.0
3741,465.0
1035,1898.0
321,1112.0
2681,622.0
4202,553.0
5420,1624.0
1054,452.0
2548,975.0
5853,1971.0
1124,882.0
4505,1152.0
2295,303.0
3956,1368.0
935,2649.0
1304,1458.0
3090,672.0
1878,2401.0
1143,101.0
4816,384.0
2235,1777.0
4083,2700.0
5945,545.0
2761,1074.0
1709,1832.0
3729,2555.0
5494,732.0
2639,2332.0
3581,3884.0
2891,992.0
5005,288.0
5963,663.0
3940,1085.0
4927,1348.0
2198,2840.0
1631,2369.0
560,244.0
3243,3533.0
3030,327.0
5304,719.0
444,98.0
276,841.0
351,1294.0
3907,1277.0
4636,1128.0
3684,1971.0
2959,4577.0
1477,2913.0
3169,2255.0
2304,5243.0
4068,2834.0
5487,1180.0
5970,639.0
646,2960.0
262,1710.0
5892,1755.0
1936,1173.0
5639,940.0
784,4994.0
3987,2852.0
4701,1360.0
3258,347.0
3946,1342.0
2242,449.0
1544,1003.0
4681,1271.0
4109,95.0
5914,1181.0
1893,1374.0
1258,57.0
5209,2744.0
2356,1607.0
4301,2301.0
1701,509.0
857,1463.0
2998,2838.0
750,128.0
2643,1718.0
4014,582.0
2979,1372.0
4940,2320.0
3581,1400.0
4059,626.0
1533,1428.0
2069,1265.0
2843,1958.0
2688,1493.0
3582,82.0
1894,3262.0
5347,213.0
998,1280.0
3335,879.0
5110,401.0
1063,376.0
2360,2270.0
551,1563.0
3814,1066.0
2862,2482.0
5595,613.0
2223,2260.0
2665,226.0
1292,985.0
3202,534.0
3067,924.0
4846,2462.0
5347,91.0
659,1881.0
1924,2308.0
2429,4223.0
247,272.0
5742,2466.0
1848,665.0
5920,364.0
5051,1324.0
1393,657.0
840,2105.0
3934,902.0
4547,1563.0
2766,999.0
4333,446.0
1522,573.0
4070,1279.0
653,924.0
2446,438.0
970,602.0
2241,891.0
3989,3026.0
1952,774.0
5193,1495.0
3967,975.0
5427,200.0
2286,1503.0
4735,163.0
170,3123.0
5103,1063.0
5749,464.0
4081,601.0
5891,741.0
4358,788.0
1186,302.0
3584,1134.0
4150,781.0
4879,686.0
365,2057.0
4114,607.0
3125,958.0
3172,2374.0
4212,2422.0
5850,2981.0
3244,932.0
1719,1277.0
3668,1952.0
1890,2419.0
2587,2373.0
1797,1011.0
4880,1270.0
5603,1714.0
1529,1608.0
1799,1435.0
3267,902.0
3562,607.0
2566,3226.0
688,3176.0
5862,890.0
5848,1206.0
1080,1212.0
4139,1961.0
1744,1643.0
4053,2332.0
252,894.0
208,566.0
4044,336.0
1899,546.0
1763,413.0
28,277.0
1416,1224.0
5292,213.0
1103,772.0
2386,1424.0
1019,1098.0
1364,382.0
4815,766.0
502,2285.0
739,852.0
5711,680.0
84,3977.0
5923,2500.0
4550,358.0
4060,244.0
4240,4047.0
464,2940.0
4857,6703.0
2610,1802.0
2507,1779.0
1576,656.0
1580,1293.0
4852,2745.0
953,2391.0
2037,990.0
3565,277.0
1463,222.0
2148,884.0
342,1347.0
3262,687.0
2851,407.0
377,2068.0
4984,3066.0
1573,1051.0
3205,717.0
3583,481.0
4375,1590.0
4389,3132.0
1068,2043.0
2669,223.0
1607,2580.0
2392,3273.0
5153,598.0
5260,891.0
500,402.0
3990,560.0
3944,1624.0
41,372.0
2692,5282.0
3288,1234.0
5958,1222.0
1523,371.0
5478,711.0
2071,511.0
2092,667.0
2820,714.0
65,2184.0
2650,54.0
3617,531.0
1557,3025.0
1941,2199.0
5351,1475.0
4759,1869.0
1545,830.0
4476,1193.0
5923,854.0
5873,879.0
1950,2846.0
5322,612.0
5911,292.0
2098,2919.0
2679,522.0
2616,774.0
5121,1081.0
1450,1415.0
883,2160.0
3051,432.0
574,2439.0
5014,1190.0
4917,1032.0
2184,860.0
3632,256.0
4694,2078.0
5248,1013.0
2567,1245.0
1082,3543.0
3557,596.0
5623,496.0
3886,768.0
523,485.0
634,980.0
5779,717.0
2763,961.0
1783,900.0
2598,1454.0
478,2599.0
2847,945.0
3532,348.0
4652,356.0
250,398.0
5330,1439.0
2335,2638.0
344,902.0
4593,615.0
847,2653.0
3949,785.0
520,1350.0
5448,638.0
1449,1618.0
3745,1315.0
4172,1222.0
1284,1624.0
2479,637.0
5391,2444.0
5066,342.0
5324,1601.0
4210,1052.0
2379,1645.0
4347,1274.0
4080,445.0
2431,1101.0
5516,1574.0
4412,524.0
5591,431.0
1770,201.0
5345,1382.0
4571,1808.0
4464,1642.0
2181,941.0
4764,1368.0
190,960.0
648,1817.0
2999,586.0
4679,767.0
3508,220.0
5162,622.0
5865,1843.0
5989,661.0
5959,1886.0
5290,1592.0
3126,827.0
2311,202.0
1208,973.0
3504,328.0
4644,864.0
5764,463.0
3491,369.0
5,823.0
4749,199.0
1904,1488.0
345,1274.0
4518,1194.0
1506,625.0
2677,1360.0
928,1684.0
5926,3209.0
5058,267.0
3312,288.0
5537,316.0
3064,1311.0
2550,470.0
4907,979.0
2778,923.0
4979,410.0
598,577.0
3423,2399.0
2665,555.0
4774,721.0
4022,1329.0
45,770.0
538,911.0
2050,850.0
2741,879.0
813,2497.0
2580,886.0
1260,823.0
4071,2610.0
1639,2038.0
3745,1493.0
5985,1092.0
4402,581.0
4953,2231.0
1431,222.0
2563,1454.0
3403,562.0
214,2803.0
185,704.0
682,498.0
5770,330.0
1484,805.0
66,366.0
4038,941.0
502,1748.0
5543,1609.0
2486,1139.0
5722,143.0
2522,289.0
5217,917.0
293,2677.0
3615,889.0
557,1016.0
1079,216.0
1719,1260.0
2245,1343.0
5843,1000.0
1861,269.0
4193,823.0
5868,533.0
4427,1866.0
4614,976.0
1510,857.0
719,1155.0
506,1372.0
1332,1964.0
1470,2043.0
1778,935.0
5090,762.0
1192,192.0
319,1198.0
1727,2802.0
4897,611.0
4974,809.0
2484,690.0
4276,297.0
5621,1185.0
606,1111.0
4753,322.0
4196,925.0
417,669.0
3280,735.0
3955,1110.0
4162,2094.0
5746,277.0
1903,638.0
4888,1544.0
649,1061.0
4128,1624.0
3685,764.0
2802,377.0
4358,1431.0
5933,3985.0
3437,275.0
1880,3838.0
2798,2721.0
3909,704.0
244,342.0
3784,618.0
1492,1116.0
4254,1996.0
3033,993.0
511,955.0
1013,2779.0
2086,1267.0
2009,785.0
1473,532.0
1897,1852.0
246,2551.0
1909,1014.0
4672,2321.0
2408,763.0
4215,1357.0
1890,3583.0
1313,636.0
220,552.0
4158,3066.0
1430,252.0
2580,1395.0
5294,3936.0
3108,1724.0
3693,157.0
3990,663.0
2201,636.0
1738,833.0
5487,882.0
1397,798.0
3594,585.0
3136,658.0
4849,1788.0
200,1683.0
3950,1484.0
1162,761.0
624,2104.0
4029,1295.0
5332,2971.0
4164,446.0
2985,920.0
591,2601.0
2431,537.0
2542,704.0
4899,984.0
5503,1320.0
5683,1232.0
4564,2177.0
4761,1107.0
5218,387.0
4216,2425.0
643,3162.0
5051,2458.0
5784,167.0
3636,2210.0
5359,2429.0
1522,1413.0
1067,455.0
4324,541.0
3417,1154.0
5937,90.0
957,525.0
3778,824.0
982,1891.0
359,298.0
4591,2618.0
5727,1623.0
5969,1032.0
5705,1072.0
1190,3726.0
150,123.0
4332,1077.0
2566,890.0
2810,1154.0
2929,701.0
3284,2867.0
3977,765.0
3090,415.0
5950,872.0
2489,3533.0
4994,705.0
433,3463.0
25,677.0
3026,1092.0
1811,843.0
4962,1216.0
372,420.0
3879,719.0
5556,1650.0
266,5669.0
4312,1454.0
4518,130.0
990,1854.0
2636,1270.0
990,2507.0
17,966.0
4647,1117.0
4190,56.0
4382,1010.0
3949,922.0
5502,476.0
3136,2129.0
2785,366.0
646,1279.0
1900,1634.0
4942,2841.0
3737,106.0
5007,1439.0
4484,1954.0
3039,716.0
5194,1229.0
942,1252.0
5195,1757.0
4136,875.0
450,426.0
4541,1095.0
3448,2355.0
1104,358.0
2097,204.0
401,756.0
872,1180.0
5523,489.0
5644,2915.0
5220,1203.0
734,502.0
5681,2956.0
1203,2294.0
4355,1225.0
911,828.0
2838,1299.0
3457,1355.0
3635,1964.0
3689,520.0
1123,2334.0
2726,1345.0
1139,1666.0
4473,1141.0
685,381.0
2627,1727.0
1635,1763.0
366,858.0
5667,1061.0
4396,2334.0
1196,666.0
2876,880.0
2295,309.0
1121,2376.0
5245,1014.0
3461,634.0
2962,1405.0
4668,226.0
1109,727.0
755,707.0
4576,1523.0
298,1713.0
3255,1063.0
5069,1609.0
4581,70.0
4195,2088.0
5724,1321.0
722,2205.0
2194,859.0
4012,929.0
3550,1334.0
5728,618.0
4168,1650.0
358,410.0
3129,223.0
5803,1055.0
5329,1802.0
1922,500.0
5342,104.0
2557,2032.0
4819,429.0
5119,570.0
1710,891.0
3593,2105.0
4020,1026.0
2501,2459.0
5767,2646.0
1727,707.0
26,957.0
3548,1582.0
1623,2113.0
4715,1283.0
5951,1117.0
4638,527.0
5163,2509.0
3963,542.0
2772,1108.0
2027,917.0
5284,411.0
3954,1104.0
4005,489.0
2045,1482.0
3889,1509.0
2412,1266.0
4830,2796.0
5243,1989.0
4483,794.0
5179,1391.0
4811,2084.0
5450,1747.0
4548,3515.0
2561,1063.0
3993,1660.0
522,633.0
5337,1352.0
4923,697.0
5607,1896.0
5806,190.0
5145,594.0
2913,770.0
2369,388.0
770,1214.0
5190,2716.0
5166,159.0
3083,785.0
3214,1356.0
672,3117.0
3387,144.0
2851,1065.0
2620,1745.0
707,1922.0
948,775.0
2413,894.0
3041,4084.0
4682,1164.0
854,653.0
2569,538.0
353,1482.0
1412,634.0
2226,528.0
3935,889.0
5842,200.0
4045,2654.0
1912,547.0
5850,1646.0
2130,1000.0
4910,1741.0
5648,742.0
2399,1030.0
4398,159.0
1695,519.0
5433,824.0
1801,470.0
5916,1460.0
5033,951.0
2273,554.0
5915,441.0
4865,396.0
1656,181.0
4405,827.0
4284,1299.0
1526,558.0
1000,252.0
3304,750.0
2059,965.0
2188,1739.0
4274,991.0
4442,336.0
1944,729.0
4616,334.0
3111,1506.0
761,856.0
1476,645.0
1323,952.0
4793,892.0
474,455.0
487,956.0
324,3691.0
1616,948.0
186,670.0
1590,353.0
5683,1118.0
1023,1617.0
1070,1337.0
2941,1683.0
5513,1215.0
4726,4195.0
448,1159.0
4840,629.0
3264,574.0
4293,648.0
2692,696.0
2526,1584.0
267,1335.0
4298,395.0
2909,2214.0
1561,2909.0
3235,1550.0
2024,2118.0
4328,1697.0
2394,1018.0
3132,2773.0
319,1554.0
2371,443.0
4380,1433.0
3266,2590.0
4021,712.0
4314,2807.0
46,439.0
263,1629.0
4328,257.0
1813,842.0
3552,2770.0
1500,2581.0
616,2973.0
4810,420.0
1513,639.0
5389,441.0
3886,1170.0
5782,503.0
5252,2473.0
425,1430.0
284,2191.0
2689,1315.0
4163,2641.0
33,5234.0
2540,667.0
4706,1278.0
351,593.0
2006,990.0
3718,1609.0
301,1363.0
1835,1875.0
2488,176.0
3164,901.0
3702,309.0
1188,181.0
1281,2876.0
1787,2423.0
1199,769.0
1818,537.0
2410,750.0
2384,229.0
4371,543.0
1280,2506.0
3303,1165.0
272,374.0
3050,1917.0
658,1248.0
5313,820.0
2868,3200.0
4931,2621.0
563,215.0
5132,262.0
1560,963.0
999,2531.0
5476,833.0
3246,351.0
3268,117.0
4493,266.0
4099,438.0
1620,2035.0
605,2698.0
81,708.0
3601,1366.0
5360,539.0
2393,431.0
1778,576.0
3022,233.0
1015,1012.0
3031,653.0
4422,1165.0
4983,897.0
2222,1523.0
5657,413.0
1863,2261.0
4334,882.0
5360,808.0
793,755.0
4787,808.0
2043,1297.0
3436,547.0
4592,663.0
2276,587.0
1424,1549.0
1725,372.0
5238,3212.0
1797,736.0
4955,1758.0
4168,615.0
3471,1148.0
909,1133.0
2469,399.0
2697,950.0
1274,2196.0
4352,1910.0
5717,1608.0
2131,417.0
4066,2021.0
2669,614.0
3613,951.0
4337,868.0
4454,4195.0
1726,411.0
382,234.0
2671,2529.0
3309,1549.0
363,794.0
3694,362.0
4258,1844.0
2102,2562.0
302,1399.0
2795,1346.0
3508,1642.0
3744,1212.0
583,3762.0
144,1456.0
5494,404.0
2806,1115.0
5697,1642.0
2610,1383.0
4148,389.0
2063,2498.0
2984,67.0
2502,695.0
2335,724.0
2211,803.0
1745,1151.0
476,722.0
3444,164.0
2776,1446.0
4704,1732.0
2502,1426.0
2848,786.0
4119,380.0
238,2104.0
741,1766.0
1052,561.0
1149,516.0
4195,1138.0
1969,932.0
3354,1612.0
881,2294.0
3088,841.0
5211,851.0
2718,1067.0
3842,823.0
5525,865.0
2395,941.0
422,1975.0
1197,828.0
2741,3129.0
1886,1595.0
4926,1564.0
2238,3743.0
2782,2074.0
2402,727.0
4476,1281.0
2473,877.0
2496,724.0
4846,1474.0
4650,381.0
2215,546.0
5243,1622.0
2522,2342.0
5363,1944.0
1510,1097.0
2418,1113.0
4428,372.0
2401,941.0
2067,1114.0
3197,1838.0
4700,1569.0
2886,2515.0
4417,1179.0
343,1531.0
648,418.0
1566,386.0
5236,1697.0
2785,1790.0
4339,1173.0
4977,3167.0
262,1468.0
1395,731.0
2208,1716.0
2277,1703.0
2302,97.0
1261,1845.0
48,1358.0
5375,178.0
5558,2175.0
115,390.0
5757,2422.0
3417,919.0
5999,1541.0
5559,1197.0
12,1530.0
2349,855.0
2481,2376.0
936,846.0
4440,1315.0
3387,1058.0
69,1501.0
5029,1161.0
5832,131.0
3617,1281.0
2906,261.0
4899,1975.0
171,113.0
2583,1153.0
2156,1476.0
4750,1038.0
4337,2825.0
5482,807.0
5136,773.0
3644,2695.0
2184,384.0
5666,799.0
5067,871.0
5690,1210.0
5557,62.0
2875,1081.0
857,1554.0
5500,483.0
4524,798.0
977,707.0
3199,1481.0
3747,732.0
5972,919.0
4854,1488.0
2488,531.0
2940,1143.0
3795,2295.0
4083,196.0
93,2404.0
4025,838.0
3663,1501.0
3230,1209.0
1008,559.0
2001,899.0
5154,434.0
1106,359.0
2091,481.0
877,230.0
376,875.0
3059,3708.0
4670,391.0
5334,619.0
1857,308.0
1354,940.0
868,4925.0
2501,1449.0
798,1824.0
1837,893.0
